61 falc_61.dat
-3.800000e+00 5.479573e+07 4.516705e+03 1.077146e+03 1.194257e-01 0.000000e+00 3.732866e-09 0.000000e+00 8.758305e+04 0.000000e+00 7.853980e-01 1.047200e+00
-3.700000e+00 5.325448e+07 4.507777e+03 1.248577e+03 1.368349e-01 0.000000e+00 4.350222e-09 0.000000e+00 8.374410e+04 0.000000e+00 7.853980e-01 1.047200e+00
-3.600000e+00 5.172691e+07 4.500535e+03 1.445113e+03 1.548381e-01 0.000000e+00 4.988942e-09 0.000000e+00 7.996625e+04 0.000000e+00 7.853980e-01 1.047200e+00
-3.500000e+00 5.029178e+07 4.504690e+03 1.655648e+03 1.768563e-01 0.000000e+00 5.772042e-09 0.000000e+00 7.660120e+04 0.000000e+00 7.853980e-01 1.047200e+00
-3.400000e+00 4.885665e+07 4.508844e+03 1.896855e+03 1.988745e-01 0.000000e+00 6.555142e-09 0.000000e+00 7.323616e+04 0.000000e+00 7.853980e-01 1.047200e+00
-3.300000e+00 4.746154e+07 4.517594e+03 2.163032e+03 2.267692e-01 0.000000e+00 7.532896e-09 0.000000e+00 7.055340e+04 0.000000e+00 7.853980e-01 1.047200e+00
-3.200000e+00 4.608184e+07 4.528115e+03 2.462104e+03 2.569287e-01 0.000000e+00 8.585675e-09 0.000000e+00 6.813362e+04 0.000000e+00 7.853980e-01 1.047200e+00
-3.100000e+00 4.470215e+07 4.538635e+03 2.802529e+03 2.870883e-01 0.000000e+00 9.638455e-09 0.000000e+00 6.571385e+04 0.000000e+00 7.853980e-01 1.047200e+00
-3.000000e+00 4.334372e+07 4.556924e+03 3.186177e+03 3.308921e-01 0.000000e+00 1.110594e-08 0.000000e+00 6.303065e+04 0.000000e+00 7.853980e-01 1.047200e+00
-2.900000e+00 4.198847e+07 4.576370e+03 3.621693e+03 3.767292e-01 0.000000e+00 1.263524e-08 0.000000e+00 6.030820e+04 0.000000e+00 7.853980e-01 1.047200e+00
-2.800000e+00 4.063322e+07 4.595816e+03 4.116739e+03 4.225664e-01 0.000000e+00 1.416453e-08 0.000000e+00 5.758575e+04 0.000000e+00 7.853980e-01 1.047200e+00
-2.700000e+00 3.927188e+07 4.616107e+03 4.679045e+03 4.755434e-01 0.000000e+00 1.591974e-08 0.000000e+00 5.534044e+04 0.000000e+00 7.853980e-01 1.047200e+00
-2.600000e+00 3.789412e+07 4.638677e+03 5.316904e+03 5.477660e-01 0.000000e+00 1.828390e-08 0.000000e+00 5.438123e+04 0.000000e+00 7.853980e-01 1.047200e+00
-2.500000e+00 3.651636e+07 4.661246e+03 6.041719e+03 6.199885e-01 0.000000e+00 2.064806e-08 0.000000e+00 5.342203e+04 0.000000e+00 7.853980e-01 1.047200e+00
-2.400000e+00 3.513861e+07 4.683816e+03 6.865342e+03 6.922110e-01 0.000000e+00 2.301222e-08 0.000000e+00 5.246282e+04 0.000000e+00 7.853980e-01 1.047200e+00
-2.300000e+00 3.374081e+07 4.708782e+03 7.802625e+03 7.950573e-01 0.000000e+00 2.628736e-08 0.000000e+00 5.326430e+04 0.000000e+00 7.853980e-01 1.047200e+00
-2.200000e+00 3.233545e+07 4.734652e+03 8.868463e+03 9.094613e-01 0.000000e+00 2.990632e-08 0.000000e+00 5.473028e+04 0.000000e+00 7.853980e-01 1.047200e+00
-2.100000e+00 3.093009e+07 4.760522e+03 1.007989e+04 1.023865e+00 0.000000e+00 3.352529e-08 0.000000e+00 5.619626e+04 0.000000e+00 7.853980e-01 1.047200e+00
-2.000000e+00 2.951688e+07 4.787254e+03 1.145832e+04 1.154251e+00 0.000000e+00 3.760001e-08 0.000000e+00 5.769173e+04 0.000000e+00 7.853980e-01 1.047200e+00
-1.900000e+00 2.807975e+07 4.816612e+03 1.303047e+04 1.333331e+00 0.000000e+00 4.306341e-08 0.000000e+00 5.927702e+04 0.000000e+00 7.853980e-01 1.047200e+00
-1.800000e+00 2.664262e+07 4.845969e+03 1.481834e+04 1.512411e+00 0.000000e+00 4.852682e-08 0.000000e+00 6.086232e+04 0.000000e+00 7.853980e-01 1.047200e+00
-1.700000e+00 2.520549e+07 4.875326e+03 1.685151e+04 1.691490e+00 0.000000e+00 5.399023e-08 0.000000e+00 6.244762e+04 0.000000e+00 7.853980e-01 1.047200e+00
-1.600000e+00 2.373850e+07 4.907785e+03 1.914755e+04 1.959962e+00 0.000000e+00 6.169006e-08 0.000000e+00 6.717086e+04 0.000000e+00 7.853980e-01 1.047200e+00
-1.500000e+00 2.226585e+07 4.940831e+03 2.175296e+04 2.245358e+00 0.000000e+00 6.981335e-08 0.000000e+00 7.248825e+04 0.000000e+00 7.853980e-01 1.047200e+00
-1.400000e+00 2.079320e+07 4.973877e+03 2.471289e+04 2.530755e+00 0.000000e+00 7.793665e-08 0.000000e+00 7.780564e+04 0.000000e+00 7.853980e-01 1.047200e+00
-1.300000e+00 1.928298e+07 5.012256e+03 2.813085e+04 2.889376e+00 0.000000e+00 8.742891e-08 0.000000e+00 8.322963e+04 0.000000e+00 7.853980e-01 1.047200e+00
-1.200000e+00 1.773694e+07 5.055715e+03 3.208160e+04 3.317761e+00 0.000000e+00 9.822546e-08 0.000000e+00 8.875518e+04 0.000000e+00 7.853980e-01 1.047200e+00
-1.100000e+00 1.617099e+07 5.111035e+03 3.645730e+04 3.870355e+00 0.000000e+00 1.106936e-07 0.000000e+00 9.508402e+04 0.000000e+00 7.853980e-01 1.047200e+00
-1.000000e+00 1.459391e+07 5.173960e+03 4.141950e+04 4.511580e+00 0.000000e+00 1.239324e-07 0.000000e+00 1.014567e+05 0.000000e+00 7.853980e-01 1.047200e+00
-9.000000e-01 1.299709e+07 5.250804e+03 4.707159e+04 5.318445e+00 0.000000e+00 1.384688e-07 0.000000e+00 1.077324e+05 0.000000e+00 7.853980e-01 1.047200e+00
-8.000000e-01 1.138425e+07 5.338134e+03 5.345390e+04 6.400871e+00 0.000000e+00 1.545101e-07 0.000000e+00 1.143127e+05 0.000000e+00 7.853980e-01 1.047200e+00
-7.000000e-01 9.767533e+06 5.432909e+03 6.061367e+04 7.716756e+00 0.000000e+00 1.713732e-07 0.000000e+00 1.208937e+05 0.000000e+00 7.853980e-01 1.047200e+00
-6.000000e-01 8.156284e+06 5.542678e+03 6.842214e+04 9.569923e+00 0.000000e+00 1.894529e-07 0.000000e+00 1.270924e+05 0.000000e+00 7.853980e-01 1.047200e+00
-5.000000e-01 6.585280e+06 5.666076e+03 7.673670e+04 1.241339e+01 0.000000e+00 2.076507e-07 0.000000e+00 1.334628e+05 0.000000e+00 7.853980e-01 1.047200e+00
-4.000000e-01 5.040065e+06 5.799137e+03 8.572989e+04 1.594143e+01 0.000000e+00 2.257935e-07 0.000000e+00 1.398549e+05 0.000000e+00 7.853980e-01 1.047200e+00
-3.000000e-01 3.593317e+06 5.982483e+03 9.482145e+04 2.284524e+01 0.000000e+00 2.417048e-07 0.000000e+00 1.449720e+05 0.000000e+00 7.853980e-01 1.047200e+00
-2.000000e-01 2.281812e+06 6.157323e+03 1.037780e+05 3.307341e+01 0.000000e+00 2.561292e-07 0.000000e+00 1.500424e+05 0.000000e+00 7.853980e-01 1.047200e+00
-1.000000e-01 1.071163e+06 6.347213e+03 1.122724e+05 4.864147e+01 0.000000e+00 2.684807e-07 0.000000e+00 1.543483e+05 0.000000e+00 7.853980e-01 1.047200e+00
0.000000e+00 -1.204864e+04 6.544566e+03 1.199548e+05 7.287801e+01 0.000000e+00 2.786686e-07 0.000000e+00 1.584159e+05 0.000000e+00 7.853980e-01 1.047200e+00
1.000000e-01 -9.967232e+05 6.747849e+03 1.277319e+05 1.088551e+02 0.000000e+00 2.869534e-07 0.000000e+00 1.624320e+05 0.000000e+00 7.853980e-01 1.047200e+00
2.000000e-01 -1.888197e+06 6.979537e+03 1.339872e+05 1.658859e+02 0.000000e+00 2.923891e-07 0.000000e+00 1.651945e+05 0.000000e+00 7.853980e-01 1.047200e+00
3.000000e-01 -2.677113e+06 7.216045e+03 1.402554e+05 2.556973e+02 0.000000e+00 2.957046e-07 0.000000e+00 1.671670e+05 0.000000e+00 7.853980e-01 1.047200e+00
4.000000e-01 -3.413108e+06 7.441982e+03 1.461255e+05 3.771894e+02 0.000000e+00 2.983243e-07 0.000000e+00 1.686928e+05 0.000000e+00 7.853980e-01 1.047200e+00
5.000000e-01 -4.116123e+06 7.659836e+03 1.517661e+05 5.297539e+02 0.000000e+00 3.006659e-07 0.000000e+00 1.700731e+05 0.000000e+00 7.853980e-01 1.047200e+00
6.000000e-01 -4.792250e+06 7.869367e+03 1.571908e+05 7.210347e+02 0.000000e+00 3.029640e-07 0.000000e+00 1.714925e+05 0.000000e+00 7.853980e-01 1.047200e+00
7.000000e-01 -5.450122e+06 8.078830e+03 1.624220e+05 9.898612e+02 0.000000e+00 3.046412e-07 0.000000e+00 1.726500e+05 0.000000e+00 7.853980e-01 1.047200e+00
8.000000e-01 -6.102066e+06 8.287386e+03 1.676535e+05 1.312666e+03 0.000000e+00 3.060790e-07 0.000000e+00 1.736738e+05 0.000000e+00 7.853980e-01 1.047200e+00
9.000000e-01 -6.748219e+06 8.494091e+03 1.728290e+05 1.719616e+03 0.000000e+00 3.072418e-07 0.000000e+00 1.745135e+05 0.000000e+00 7.853980e-01 1.047200e+00
1.000000e+00 -7.394076e+06 8.700702e+03 1.779726e+05 2.246910e+03 0.000000e+00 3.085044e-07 0.000000e+00 1.753529e+05 0.000000e+00 7.853980e-01 1.047200e+00
